,time,latitude,longitude,down,heading,x,y,z
622,19999317000,40.44018317454436,-79.94259844474207,260.1934334725947,-107.18537400907393,142.33463183987513,-166.99494485973568,260.1896560876596
623,19999350000,40.4401827873682,-79.94260035339657,260.18187412383946,-107.14868112905633,142.17268981262157,-167.03794262986955,260.1780992159726
624,19999367000,40.44018240050281,-79.94260226532604,260.16994682331136,-107.11476378251358,142.0104699059019,-167.080905882892,260.16617439742606
625,19999400000,40.44018201372679,-79.9426041854055,260.15833143821715,-107.12383292522523,141.84755850658232,-167.12385922951628,260.1545615035659
626,19999450000,40.44018162577616,-79.94260611146521,260.14757070984103,-107.07578906134266,141.68413972487255,-167.16694304098513,260.1438032700496
627,19999467000,40.44018123932953,-79.94260804278828,260.135277758823,-107.05487118870171,141.52027432727385,-167.20985980121372,260.131512824938
628,19999500000,40.44018085217645,-79.94260997815228,260.12328765974087,-107.04982951466356,141.3560660775835,-167.25285502393223,260.11952523151416
629,19999550000,40.44018046195772,-79.94261192180906,260.1109179794575,-106.99055279356332,141.1911542111788,-167.29619067636088,260.10715806023
630,19999567000,40.440180068956515,-79.94261387044303,260.09859305125747,-106.99633412413078,141.02582005444705,-167.33983532392062,260.0948356356092
631,19999600000,40.44017967108225,-79.94261582233415,260.08558958683403,-106.93847233750797,140.86020953255792,-167.38402109549477,260.0818346641764
632,19999633000,40.44017927196901,-79.94261778295284,260.0735656964278,-106.85761390747118,140.6938585311607,-167.4283444878123,260.0698132729696
633,19999667000,40.440178878564055,-79.94261975527235,260.0628832972806,-106.89750065184826,140.5265147722676,-167.4720340394337,260.0591334077784
634,19999717000,40.44017848299837,-79.94262173076542,260.0518994596133,-106.92532514452846,140.35890174471618,-167.51596352846627,260.04815209919906
635,19999733000,40.44017808269259,-79.94262370912018,260.0404603706063,-106.87115762886351,140.19104591155366,-167.5604193812811,260.03671552560377
636,19999783000,40.440177685666,-79.94262569321056,260.02808714723943,-106.90484652644713,140.02270340255177,-167.60451106954042,260.02434483412196
637,19999800000,40.44017729755308,-79.9426276755919,260.01683864648135,-106.91862595676835,139.85450590433882,-167.64761293894318,260.01309888307776
638,19999833000,40.44017691559691,-79.94262965778142,260.0050978730793,-106.85181506732548,139.68632465606487,-167.69003109700722,260.0013606716734
639,19999883000,40.44017653612256,-79.94263164605411,259.9933014628371,-106.85289154234039,139.51762726500243,-167.7321736593211,259.98956683592513
640,19999900000,40.44017615588945,-79.94263364005533,259.98230846922206,-106.8579621628736,139.34844384522847,-167.77440050777255,259.9785764238934
641,19999933000,40.44017577307318,-79.9426356361035,259.9715450040087,-106.8051558653094,139.17908675920143,-167.8169142142665,259.9678155306725
642,19999933000,40.44017577307318,-79.9426356361035,259.9715450040087,-106.8051558653094,139.17908675920143,-167.8169142142665,259.9678155306725
643,19999967000,40.4401753927412,-79.94263763740469,259.96064532318246,-106.8187756878881,139.00928396372976,-167.85915204688052,259.9569184321683
644,20000000000,40.44017501086249,-79.94263964332082,259.94941717589074,-106.83012110181335,138.83908960193693,-167.90156163473753,259.94569286731064
645,20999050000,40.44017462318687,-79.9426416530212,259.93835989567714,-106.802682031662,138.66857417332187,-167.9446149637251,259.9346381556635
646,20999067000,40.440174250736874,-79.94264360852578,259.92730635180027,-106.8602262801452,138.50265703341762,-167.98597743237528,259.9235871195744
647,20999100000,40.44017386279112,-79.942645631092,259.91514247512174,-106.87063983059578,138.3310499574443,-168.02906074098456,259.91142582370014
648,20999100000,40.44017386279112,-79.942645631092,259.91514247512174,-106.87063983059578,138.3310499574443,-168.02906074098456,259.91142582370014
649,20999133000,40.440173473219566,-79.94264766000624,259.90380211894916,-106.84566615150331,138.15890429431786,-168.07232461827283,259.9000880511372
650,20999167000,40.44017308520067,-79.94264969808985,259.89334596396515,-106.8756971484869,137.98598065803273,-168.11541611087517,259.8896344952097
651,20999217000,40.440172695929824,-79.94265174262242,259.8824888011801,-106.77196951726962,137.8125098417579,-168.1586466242777,259.87877993433347
652,20999233000,40.44017230941129,-79.94265379110287,259.870791487022,-106.55191783247336,137.63870403654136,-168.20157148005794,259.86708523468224
653,20999283000,40.440171930074136,-79.94265584716683,259.85911375001115,-106.34865992117894,137.46425478141038,-168.24369886888263,259.85541014109987
654,20999300000,40.440171557884135,-79.94265792381073,259.8475522483837,-106.10004944537503,137.2880593783218,-168.28503261336596,259.843851335576
655,20999333000,40.440171189805994,-79.94266002838538,259.8364921731358,-105.85376746260532,137.1094941505955,-168.3259097976934,259.83279401455957
656,20999367000,40.44017082643326,-79.94266213779326,259.82477226546825,-105.7152376318055,136.93051881475748,-168.36626444299594,259.8210768769918
657,20999400000,40.44017046301549,-79.94266425098573,259.8120690334335,-105.57638622286382,136.75122234870042,-168.40662406606634,259.80837641758063
658,20999450000,40.44017010211731,-79.94266636927404,259.7996352467957,-105.37897061287178,136.57149351711496,-168.446703904363,259.79594541582367
659,20999467000,40.44016974926047,-79.94266849738443,259.78765863084556,-105.25101857084314,136.39093130838447,-168.48589079381173,259.7839716212307
660,20999500000,40.44016939889605,-79.94267063168503,259.77558769299543,-105.1284218933341,136.20984387503395,-168.5248009078068,259.77190351568413
661,20999550000,40.44016904874389,-79.94267277023108,259.7633451233731,-105.02045144407668,136.02839622414382,-168.56368745012423,259.75966378399437
662,20999567000,40.440168700287515,-79.94267491329532,259.7507135822849,-105.03301643317768,135.8465652076876,-168.60238567164276,259.7470350874879
663,20999600000,40.440168348333685,-79.94267706269882,259.7384475415576,-105.0775079609431,135.66419634177373,-168.64147228991644,259.7347718871119
664,20999633000,40.4401679920571,-79.94267921873394,259.7259992872978,-105.1763707976972,135.4812648096121,-168.68103894189235,259.7223264652679
665,20999667000,40.44016763221871,-79.94268137985078,259.71361990954773,-105.3478181420391,135.2979021183071,-168.72100112913495,259.7099499156405
666,20999717000,40.44016726307028,-79.94268354513235,259.70078001444284,-105.48840480976124,135.11418607288726,-168.76199716324982,259.697112822655
667,20999733000,40.44016688830836,-79.9426857124019,259.68810818377324,-105.63444128049622,134.93030136830654,-168.80361656582303,259.6844437734038
668,20999783000,40.44016650984037,-79.9426878811949,259.6746331868082,-105.83461801390494,134.74628739177535,-168.84564749389398,259.67097154710524
669,20999800000,40.44016611360199,-79.9426900477469,259.66010237968436,-105.97718093555528,134.56246356934543,-168.88965174658637,259.65644344686405
670,20999833000,40.44016568137214,-79.94269220585387,259.64132057630115,-106.10455075207209,134.37935625739797,-168.93765263517557,259.6376642248348
671,20999883000,40.440165247693415,-79.94269436909882,259.6222645569141,-106.29004673713976,134.19581300364675,-168.98581441519076,259.6186107844977
672,20999900000,40.4401648058052,-79.94269653646164,259.60320028995375,-106.39626978486054,134.01192037734768,-169.03488783942078,259.59954907521416
673,20999933000,40.440164356919375,-79.94269870785551,259.58428404202493,-106.46916780869152,133.82768574558503,-169.0847383380616,259.58063536440363
674,20999933000,40.440164356919375,-79.94269870785551,259.58428404202493,-106.46916780869152,133.82768574558503,-169.0847383380616,259.58063536440363
675,20999967000,40.440163905767555,-79.94270088451502,259.5663225807537,-106.61907141985564,133.6430043672011,-169.13484049856152,259.56267643891147
676,21000000000,40.4401634433578,-79.9427030620829,259.54780707937357,-106.71824120034034,133.4582459249103,-169.18619280827536,259.5441634361887
677,21999033000,40.4401629760297,-79.94270524105454,259.5294950751423,-106.78727558545137,133.27336839174876,-169.23809128956205,259.52585391117714
678,21999050000,40.44016252108858,-79.94270735613198,259.51125537739256,-106.94301114747289,133.09391203209194,-169.28861412746699,259.50761660983903
679,21999083000,40.440162043327994,-79.94270953842181,259.49299744282644,-107.06901182507524,132.90875298013907,-169.34167110907578,259.489361118941
680,21999083000,40.440162043327994,-79.94270953842181,259.49299744282644,-107.06901182507524,132.90875298013907,-169.34167110907578,259.489361118941
681,21999117000,40.440161559106066,-79.94271172469324,259.47499527491095,-107.12772295258176,132.72325612135526,-169.39544561571012,259.4713613767173
682,21999150000,40.440161073649676,-79.94271391590847,259.4565130251092,-107.26774069957943,132.53733978801176,-169.44935719626767,259.4528815522751
683,21999200000,40.440160581840956,-79.94271611412414,259.438217653658,-107.41021721279884,132.35082950667646,-169.50397419796766,259.43458859338386
684,21999217000,40.440160083680865,-79.94271831496262,259.4202822941892,-107.51209176245919,132.16409670833838,-169.55929651482617,259.41665562706766
685,21999267000,40.44015958319933,-79.94272051909911,259.4022211516053,-107.68632705834128,131.977084085056,-169.61487661647269,259.39859686953866
686,21999283000,40.44015907944403,-79.9427227229317,259.3834526981885,-107.85133589956422,131.79009723611992,-169.67082023936365,259.3798307858847
687,21999317000,40.440158633019266,-79.94272487974438,259.3741376071521,-107.99672823520278,131.60709994436476,-169.7203976186392,259.3705181449607
688,21999350000,40.440158181457164,-79.94272704168861,259.3650457630095,-108.21363545995503,131.42366726887528,-169.77054549662193,259.3614287386817
689,21999383000,40.44015772548937,-79.94272920778873,259.355924997603,-108.41324173309398,131.23988198870933,-169.82118261574374,259.3523104016162
690,21999433000,40.440157262709214,-79.94273137616224,259.3459664770554,-108.58641142012307,131.05590381295252,-169.87257620901755,259.34235428667694
691,21999450000,40.44015679344937,-79.94273354689214,259.3355446819613,-108.82111357819016,130.87172570621402,-169.92468934238036,259.33193487601966
692,21999483000,40.44015631408982,-79.9427357207472,259.3257787307602,-109.04346535080073,130.68728247381802,-169.97792404118792,259.322171279509
693,21999533000,40.44015582682095,-79.94273789762889,259.3163842807946,-109.21871457378181,130.50258246101504,-170.03203706170643,259.3127791600743
694,21999550000,40.44015533578226,-79.94274007893392,259.30683735150893,-109.37792224747153,130.3175071457062,-170.08656870960593,259.30323455095476
695,21999583000,40.44015484046237,-79.94274226411513,259.29608148575414,-109.49284838746911,130.13210293276356,-170.1415757424929,259.2924809953654
696,21999617000,40.440154342895106,-79.94274445318491,259.28595907141005,-109.57412195492417,129.94636880118765,-170.1968323599712,259.28236088426627
697,21999650000,40.440153843046396,-79.94274664860242,259.275459492355,-109.64145081908312,129.76009608395032,-170.25234232014458,259.2718636079856
698,21999700000,40.44015333909857,-79.94274884868418,259.2653097142751,-109.69466986152298,129.57342763368013,-170.30830748721573,259.26171612164933
699,21999717000,40.440152832748815,-79.94275105183178,259.25535103041574,-109.73983354638507,129.3864990631087,-170.3645393896836,259.25175972025517
700,21999767000,40.440152325118866,-79.94275325734519,259.24515323377733,-109.7897891487754,129.19936975824805,-170.42091344643597,259.2415642023861
701,21999783000,40.440151813282455,-79.9427554678114,259.2351248080895,-109.83905805327332,129.01182023494948,-170.47775462815446,259.23153804487475
702,21999817000,40.44015129495836,-79.94275772588331,259.2199119316303,-109.88061752019924,128.8202314394032,-170.53531617663492,259.21632749220595
703,21999867000,40.44015077827177,-79.94275999061291,259.20410184966636,-109.94462268549843,128.6280777461538,-170.59269587275034,259.2005197437651
704,21999883000,40.440150257796645,-79.94276225866537,259.18851960966595,-110.01103303560556,128.43564212916306,-170.6504962834677,259.18493982730047
705,21999917000,40.440149734530095,-79.94276452713551,259.17304802932256,-110.06693959718373,128.24317107981832,-170.70860667255667,259.16947055621165
706,21999917000,40.440149734530095,-79.94276452713551,259.17304802932256,-110.06693959718373,128.24317107981832,-170.70860667255667,259.16947055621165
707,21999950000,40.44014920977805,-79.94276679858825,259.1568090592115,-110.13429747011526,128.05044695080875,-170.7668820010104,259.1532338873073
708,21999983000,40.44014868062154,-79.94276907386406,259.1410194254475,-110.21543796459207,127.85739846544968,-170.82564644750573,259.1374465431606
709,22999033000,40.44014814762127,-79.94277135183361,259.1252493302123,-110.30916801678242,127.66412142945691,-170.88483773169315,259.12167872579136
710,22999050000,40.4401476291535,-79.94277356429114,259.10939323854956,-110.41416701890329,127.47640282749123,-170.94241511704035,259.1058248349828
711,22999083000,40.440147089873506,-79.94277585053435,259.0932330804324,-110.51544725996061,127.28242380201995,-171.0023037424771,259.089666936903
712,22999083000,40.440147089873506,-79.94277585053435,259.0932330804324,-110.51544725996061,127.28242380201995,-171.0023037424771,259.089666936903
713,22999117000,40.440146545856216,-79.94277814156106,259.0770792279002,-110.61656266846438,127.0880389188121,-171.06271843537917,259.0735153316971
714,22999150000,40.44014599708006,-79.94278043665406,259.061127932789,-110.74013398099757,126.89330903621098,-171.12366159387832,259.05756626863786
715,22999200000,40.44014544599349,-79.94278273675361,259.0454409615233,-110.85738316057997,126.69815437278311,-171.18486132847136,259.04188152430316
716,22999217000,40.44014489010916,-79.94278504245186,259.02877884688985,-110.96719198671651,126.50252466737176,-171.24659381848875,259.02522162685534
717,22999267000,40.440144329488376,-79.94278735193306,259.0125206969027,-111.09356459736787,126.30657400636426,-171.30885229122345,259.0089656776811
718,22999283000,40.44014376460278,-79.94278966662381,258.9962989564431,-111.21347559591737,126.1101813392891,-171.3715843645914,258.9927461282523
719,22999317000,40.44014317392902,-79.94279198983446,258.9799299310993,-111.32316195386213,125.9130658318979,-171.4371801543662,258.9763792252167
720,22999350000,40.4401425687673,-79.9427943172068,258.9638609600142,-111.45536141500358,125.71559724993465,-171.5043848073451,258.96031233198846
721,22999383000,40.44014195818986,-79.94279664743571,258.9479289891946,-111.57964915634562,125.51788630826744,-171.5721908643125,258.944382422382
722,22999433000,40.44014134036098,-79.94279898033626,258.93230009955306,-111.6963768049666,125.3199487040684,-171.64080218425875,258.9287555674101
723,22999450000,40.44014071762425,-79.94280131556116,258.9164008779323,-111.82909497797274,125.12181388819789,-171.70995849701464,258.9128583647524
724,22999483000,40.44014008949242,-79.94280365330944,258.9003677172898,-111.9530142627713,124.9234649761477,-171.77971392016687,258.896827203035
725,22999533000,40.44013945444681,-79.94280599418495,258.8840727762934,-112.08300692392756,124.72485073517983,-171.8502370918511,258.88053423843127
726,22999550000,40.44013881361415,-79.94280833839188,258.86870917837086,-112.21438902084668,124.525953861618,-171.92140292632553,258.8651725994853
727,22999583000,40.44013816777674,-79.94281068387664,258.8529106037587,-112.34213427021483,124.32694856622818,-171.99312451156015,258.84937596264274
728,22999617000,40.44013751916522,-79.94281303205875,258.836280930767,-112.45523727858094,124.12771439600809,-172.06515412939308,258.83274821762785
729,22999650000,40.44013686484579,-79.9428153842483,258.82009546171344,-112.56829096465025,123.92814022419255,-172.13781760956493,258.81656465952074
730,22999683000,40.44013620672507,-79.94281774079525,258.80414097933374,-112.6763913270307,123.72819635221589,-172.2109032207997,258.80061207408
731,22999700000,40.440135544806026,-79.94282010044485,258.7878489482723,-112.76415274738073,123.52798922790325,-172.28441061703782,258.78432192988186
732,22999750000,40.44013487935778,-79.94282246332133,258.77120732539095,-112.85445753086195,123.32750831035727,-172.3583099104882,258.76768217685463
733,22999767000,40.440134209329436,-79.94282483007468,258.7550092252641,-112.9511300985109,123.12669846913741,-172.4327178261803,258.75148593546976
734,22999800000,40.44013354421746,-79.94282719099145,258.73802353118634,-113.02979332636033,122.92638381379646,-172.5065797547034,258.73450209789553
735,22999833000,40.44013288449572,-79.9428295497954,258.72002995397685,-113.11114786116,122.72624839117563,-172.5798430752853,258.7165103822797
736,22999867000,40.44013222101061,-79.94283191450351,258.70131785999837,-113.18119611069079,122.52561201245535,-172.65352429123783,258.697800141011
737,22999900000,40.44013155498013,-79.94283428448436,258.68340414253515,-113.25940386041472,122.32452827613668,-172.727488188521,258.679888270204
738,22999900000,40.44013155498013,-79.94283428448436,258.68340414253515,-113.25940386041472,122.32452827613668,-172.727488188521,258.679888270204
739,22999933000,40.44013088533733,-79.94283666004874,258.6658870735125,-113.32243624816826,122.12297080971445,-172.80185323582998,258.662373039931
740,22999967000,40.440130212096236,-79.94283903849411,258.64833500474714,-113.38373537627972,121.92116890248244,-172.87661786455755,258.6448227943257
741,23000017000,40.44012953772126,-79.942841418173,258.6298352384309,-113.4470933900125,121.71926231728185,-172.95150837722616,258.6263248433897
742,23999033000,40.44012886107811,-79.94284380135691,258.61119470553155,-113.5038441248592,121.51705834210208,-173.02665076155694,258.6076861170076
743,23999067000,40.440128201127436,-79.94284611422705,258.5932072321827,-113.56039955431648,121.32082022518864,-173.09993939934674,258.5897003811397
744,23999067000,40.440128201127436,-79.94284611422705,258.5932072321827,-113.56039955431648,121.32082022518864,-173.09993939934674,258.5897003811397
745,23999100000,40.4401275169131,-79.94284850330767,258.5754743591054,-113.61625656599186,121.11811595960774,-173.1759225659393,258.57196928658084
746,23999133000,40.44012682874338,-79.94285089636648,258.5565228378896,-113.65845480615971,120.915074140012,-173.2523449344571,258.5530195315244
747,23999183000,40.44012613919433,-79.94285329386643,258.5376732857024,-113.7037640532531,120.71165550557883,-173.3289204780811,258.5341717422597
748,23999200000,40.44012544725048,-79.94285569669557,258.518567505357,-113.75488223342548,120.5077847048346,-173.40576195302864,258.51506771788877
749,23999250000,40.440124752285165,-79.94285810181552,258.4997231814292,-113.7949042788572,120.30371954517784,-173.48293895751542,258.4962251363047
750,23999267000,40.44012405360996,-79.94286051186435,258.4811375675383,-113.83361746784723,120.09923619459016,-173.5605279442373,258.4776412542534
751,23999300000,40.44012335858074,-79.94286293222386,258.4637649304439,-113.88504677231819,119.89387803161756,-173.63771209470465,258.4602703683695
752,23999333000,40.44012266343505,-79.94286536518742,258.4486296442151,-113.93359295112242,119.68745049957221,-173.71490925144832,258.44513684680584
753,23999367000,40.44012196715349,-79.94286780261875,258.43321694893365,-113.97147595836667,119.48064388486605,-173.79223253513422,258.42972591149
754,23999417000,40.44012126881555,-79.94287024336384,258.4187415875661,-114.02130337190269,119.27355612722098,-173.86978419912953,258.415252303082
755,23999433000,40.44012056788238,-79.94287268851681,258.40402927649177,-114.0797507432467,119.06609437339768,-173.94762404992292,258.40054173346687
756,23999467000,40.44011986380815,-79.94287513637185,258.3891230085829,-114.1448273822297,118.8584033575763,-174.0258127011476,258.38563719681696
757,23999517000,40.440119157393575,-79.94287758790611,258.3739175946376,-114.21902113222227,118.65040016718157,-174.10426123368455,258.3704335038105
758,23999533000,40.44011844631704,-79.94288004517627,258.35887463976013,-114.29100444029157,118.44191031372642,-174.1832274701034,258.35539225671744
759,23999567000,40.44011773023531,-79.94288250446394,258.34452197562,-114.38377769537496,118.23324930008076,-174.26274953821502,258.34104128152666
760,23999600000,40.440117010319604,-79.94288496854853,258.3295974647062,-114.52084193541984,118.0241812766886,-174.3426973440738,258.32611844687347
761,23999633000,40.44011628385452,-79.9428874350472,258.314651311855,-114.64141114602066,117.81490843352285,-174.4233724385959,258.3111739466962
762,23999683000,40.44011555055774,-79.94288990385061,258.3003686729132,-114.76627944600148,117.60544006248008,-174.50480619183273,258.29689293482863
763,23999700000,40.44011481088979,-79.94289237685594,258.28628893193076,-114.9188715027453,117.39561518544613,-174.58694745290734,258.282814799414
764,23999750000,40.44011406621724,-79.94289485145379,258.27226866390305,-115.08065647404317,117.18565519407375,-174.66964446135162,258.26879611718243
765,23999767000,40.44011331434963,-79.9428973274697,258.2581339162491,-115.22432120535241,116.9755748908367,-174.75314045677683,258.2546629278421
766,23999800000,40.44011255186294,-79.9428998022435,258.2436236384656,-115.38562350840495,116.76559998420687,-174.8378156560495,258.24015416559996
767,23999833000,40.44011178074962,-79.94290227974626,258.2256086059781,-115.54959513516745,116.55539348338802,-174.92344872459486,258.2221406186388
768,23999867000,40.44011100364321,-79.94290475478464,258.2068880336671,-115.702394749663,116.34539606970867,-175.00974728044346,258.20342150265645
769,23999917000,40.44011022108094,-79.94290723118019,258.18764841924246,-115.86046504672909,116.13528350147338,-175.0966516782455,258.18418331937386
770,23999933000,40.44010943033011,-79.94290970873054,258.16884009525546,-116.0192837726328,115.92507297096705,-175.18446540296873,258.16537639655036
771,23999967000,40.44010863246746,-79.94291218702938,258.15017811867625,-116.18714461884768,115.71479894405225,-175.27306887837318,258.1467157929785
772,24000017000,40.4401078283873,-79.9429146662694,258.131386593101,-116.35802518468127,115.50444506616019,-175.36236278328008,258.12792561502994
773,24999033000,40.4401070162036,-79.94291714504818,258.1135360050063,-116.5369323566452,115.29413034930408,-175.45255658585577,258.1100763390939
774,24999067000,40.440106220504035,-79.94291954529307,258.09622698540096,-116.71352748324362,115.09047894017849,-175.54091977035586,258.0927685550948
775,24999067000,40.440106220504035,-79.94291954529307,258.09622698540096,-116.71352748324362,115.09047894017849,-175.54091977035586,258.0927685550948
776,24999100000,40.4401053898465,-79.94292201508011,258.07866845903766,-116.89048413178065,114.8809271695809,-175.63316503196197,258.07521125594394
777,24999133000,40.4401045524627,-79.94292448475908,258.06071192726677,-117.07328226016988,114.67138457136505,-175.7261572119254,258.0572559226464
778,24999183000,40.44010370819134,-79.94292695360016,258.0426638668323,-117.25973981603217,114.46191306848098,-175.81991422864107,258.0392090278557
779,24999200000,40.44010285635558,-79.94292942454915,258.0250929985168,-117.43118640694648,114.25226273667258,-175.91451126366215,258.0216392993192
780,24999233000,40.44010199634692,-79.9429318969523,258.0083271042652,-117.60639680184171,114.04248904721629,-176.01001589724234,258.0048745111256
781,24999233000,40.44010199634692,-79.9429318969523,258.0083271042652,-117.60639680184171,114.04248904721629,-176.01001589724234,258.0048745111256
782,24999267000,40.4401011312745,-79.94293436841501,257.9907576159602,-117.77089094611071,113.83279514063813,-176.1060828180136,257.9873061062562
783,24999300000,40.440100263788956,-79.94293683312127,257.9729403325493,-117.88913445554759,113.62367449111076,-176.20241768979008,257.969489877469
784,24999317000,40.44009940314598,-79.9429392753705,257.9579382779629,-118.0023227170118,113.41645927626676,-176.29799275328963,257.9544888596976
785,24999333000,40.44009940314598,-79.9429392753705,257.9579382779629,-118.0023227170118,113.41645927626676,-176.29799275328963,257.9544888596976
786,24999350000,40.44009853889582,-79.94294171908635,257.94345228017596,-118.09975483921205,113.20911963581993,-176.39396839737842,257.9400038789916
787,24999400000,40.44009766885559,-79.9429441627299,257.9287381176375,-118.17360493725255,113.00178613123695,-176.49058699977888,257.92529070922694
788,24999417000,40.440096794810174,-79.94294660949696,257.91383221312645,-118.25315937466695,112.79418760663143,-176.58765036303362,257.9103857802991
789,24999450000,40.440095916363475,-79.9429490590289,257.8987911351904,-118.33072142714978,112.58635449082087,-176.68520247094682,257.8953456623685
790,24999500000,40.44009503502916,-79.94295151063201,257.88398946356426,-118.39858770715725,112.37834564851698,-176.78307524491785,257.880544934687
791,24999517000,40.4400941489193,-79.94295396348384,257.8690339906883,-118.46973802795206,112.17023085707692,-176.88147832203774,257.8655903845402
792,24999550000,40.44009325843915,-79.94295641758893,257.85393518787316,-118.53075123095654,111.96200973273389,-176.9803667009573,257.85049248544897
793,24999583000,40.44009236323795,-79.94295887511602,257.8387928190832,-118.58814807746239,111.7534982639972,-177.0797793390394,257.8353510029698
794,24999617000,40.440091465584864,-79.94296133402884,257.82383756860116,-118.64475030009805,111.54486922498378,-177.17946425247814,257.82039662370534
795,24999667000,40.44009056458748,-79.9429637955794,257.8085745602992,-118.70875531702691,111.33601637752261,-177.27952053164162,257.8051344705748
796,24999683000,40.440089660276904,-79.9429662599006,257.7936747915777,-118.77885750625009,111.12692845891786,-177.37994473933213,257.7902355438087
797,24999717000,40.440088752520936,-79.94296872832398,257.77896682908863,-118.86275767882071,110.9174924887329,-177.4807515537029,257.7755284115767
798,24999717000,40.440088752520936,-79.94296872832398,257.77896682908863,-118.86275767882071,110.9174924887329,-177.4807515537029,257.7755284115767
799,24999750000,40.44008784051241,-79.94297120213028,257.76446642396917,-118.94627415001392,110.70759980119794,-177.58203061161996,257.76102882065635
800,24999783000,40.440086922962465,-79.9429736808663,257.74974813637294,-119.0376003975045,110.49728884543461,-177.6839250239113,257.74631133110387
