,time,latitude,longitude,down,heading,x,y,z
3437,321000065000,40.44027146049455,-79.94215290706533,261.24803576531536,82.38586783103483,-157.2820099902317,-39.55179270224276,261.24803576531536
3438,321000165000,40.440271508549415,-79.94215292581083,261.24749129287983,82.34818578117384,-157.27667056612933,-39.55143912686262,261.24749129287983
3439,321000265000,40.44027155709494,-79.9421529170482,261.2468753723903,82.36169430717361,-157.27127662450584,-39.55160440649739,261.2468753723903
3440,321000265000,40.44027155709494,-79.9421529170482,261.2468753723903,82.36169430717361,-157.27127662450584,-39.55160440649739,261.2468753723903
3441,321000370000,40.440271607497365,-79.94215289122515,261.24630917885605,82.37861399412178,-157.26567636042603,-39.552091478065115,261.24630917885605
3442,321000465000,40.44027163360424,-79.94215282837452,261.2460518641404,82.37540557885542,-157.26277559945078,-39.55327696020464,261.2460518641404
3443,321000565000,40.44027165414562,-79.94215278055155,261.24590734987885,82.36311496327056,-157.26049322635802,-39.554178992630355,261.24590734987885
3444,321999665000,40.44027167578815,-79.94215272926021,261.2458201006981,82.3719882920615,-157.2580885026655,-39.55514644573536,261.2458201006981
3445,321999765000,40.440271700102215,-79.94215267059039,261.24580539133694,82.36023556546024,-157.2553869429365,-39.556253072015174,261.24580539133694
3446,321999870000,40.440271725083235,-79.94215260625514,261.2455829835976,82.34122490785754,-157.25261127683223,-39.557466560065485,261.2455829835976
3447,321999970000,40.44027175228897,-79.94215260179745,261.24644771923965,82.3858402840325,-157.24958842026282,-39.5575506407925,261.24644771923965
3448,322000065000,40.44027178304425,-79.94215259157242,261.2475367373379,82.42561363346884,-157.2461711702369,-39.55774350470572,261.2475367373379
3449,322000165000,40.44027181257678,-79.94215259731128,261.2484203287477,82.42423746299389,-157.24288978137264,-39.557635258685046,261.2484203287477
3450,322000265000,40.440271839488,-79.94215262026131,261.2493348521303,82.49255802994217,-157.23989964921094,-39.55720237626334,261.2493348521303
3451,322000370000,40.440271869697426,-79.94215265941068,261.2502075317134,82.48368560573482,-157.2365430494733,-39.55646394299047,261.2502075317134
3452,322000470000,40.440271872458055,-79.94215263711968,261.2498065357855,82.46980176991485,-157.23623631321797,-39.55688439465758,261.2498065357855
3453,322000570000,40.440271872811635,-79.9421526006685,261.249336279324,82.482265353922,-157.23619702655992,-39.55757193478238,261.249336279324
3454,322999665000,40.44027187505066,-79.94215255790483,261.2489713036112,82.48514839237002,-157.2359482460596,-39.558378541417575,261.2489713036112
3455,322999765000,40.440271875481045,-79.94215251442692,261.2484446312434,82.55000721425031,-157.2359004257918,-39.559198620382595,261.2484446312434
3456,322999865000,40.4402718804317,-79.94215247325131,261.24797579193756,82.51913060191916,-157.23535035336707,-39.55997527380974,261.24797579193756
3457,322999865000,40.4402718804317,-79.94215247325131,261.24797579193756,82.51913060191916,-157.23535035336707,-39.55997527380974,261.24797579193756
3458,322999970000,40.440271863319055,-79.94215250170163,261.24979968860265,82.48419673360522,-157.23725175672112,-39.559438644559826,261.24979968860265
3459,323000070000,40.440271837007586,-79.94215255921145,261.2519029042452,82.56218455741593,-157.24017525030422,-39.558353896055294,261.2519029042452
3460,323000170000,40.44027181614018,-79.9421526276144,261.25398690570125,82.5264016774081,-157.2424938484084,-39.55706368257877,261.25398690570125
3461,323000265000,40.440271796504504,-79.94215269210453,261.25609103201384,82.47710046704734,-157.2446755882236,-39.555847273683746,261.25609103201384
3462,323000365000,40.44027177573957,-79.94215273825561,261.25824065095185,82.51003039527421,-157.24698280107606,-39.554976775178496,261.25824065095185
3463,323000465000,40.440271773188776,-79.9421527020671,261.2605522140777,82.51910748602477,-157.24726622207908,-39.55565936023542,261.2605522140777
3464,323000570000,40.440271771789924,-79.94215264561136,261.2630618024703,82.542301524311,-157.24742164998912,-39.55672422501901,261.2630618024703
3465,323999670000,40.440271776157246,-79.94215259646008,261.2655228376604,82.49479236561369,-157.24693639241843,-39.55765131401434,261.2655228376604
3466,323999765000,40.44027177465991,-79.94215255452106,261.2680766002043,82.52806038284245,-157.24710276267567,-39.558442366059055,261.2680766002043
3467,323999865000,40.44027177714608,-79.94215252850607,261.27041406691393,82.45360455884608,-157.24682652209455,-39.55893305988915,261.27041406691393
3468,323999965000,40.44027179703327,-79.94215254651509,261.27180245991747,82.50331724118548,-157.2446168366615,-39.55859337436879,261.27180245991747
3469,324000065000,40.44027181873575,-79.94215257989241,261.2727477077415,82.48906158380277,-157.24220545203224,-39.55796381265091,261.2727477077415
3470,324000065000,40.44027181873575,-79.94215257989241,261.2727477077415,82.48906158380277,-157.24220545203224,-39.55796381265091,261.2727477077415
3471,324000170000,40.44027184216253,-79.94215260285688,261.2739567442929,82.50727468838878,-157.23960247921974,-39.55753065780845,261.2739567442929
3472,324000265000,40.44027186679294,-79.9421526105524,261.27497413019825,82.51393439582739,-157.23686576976627,-39.557385505296665,261.27497413019825
3473,324000365000,40.44027189475542,-79.94215261046791,261.276003054799,82.48178910889405,-157.23375883081155,-39.557387098820946,261.276003054799
3474,324000465000,40.44027189194858,-79.94215259635702,261.2767193633795,82.58498249488876,-157.23407070112776,-39.55765325787305,261.2767193633795
3475,324000565000,40.44027188978854,-79.94215254094334,261.2805403094665,82.64844728595004,-157.23431070564456,-39.55869846851602,261.2805403094665
3476,324999670000,40.44027192449202,-79.94215245331291,261.29374047123724,83.33073857539867,-157.2304547669723,-39.560351351544675,261.29374047123724
3477,324999770000,40.44027199672026,-79.94215236171655,261.31434726805577,84.0376266374006,-157.22242941506548,-39.5620790417801,261.31434726805577
3478,324999865000,40.440272046129465,-79.94215226278867,261.33387903433817,84.33245906241198,-157.21693950921502,-39.563945021220455,261.33387903433817
3479,324999965000,40.44027201327468,-79.94215213597083,261.3516253772713,84.38766024632854,-157.22059003729328,-39.566337064572444,261.3516253772713
3480,325000065000,40.440271907943,-79.94215195827155,261.36795297027163,83.66225225065143,-157.2322935455207,-39.56968884168575,261.36795297027163
3481,325000165000,40.4402717358866,-79.94215173606726,261.3790715208442,82.09214689969136,-157.25141090450364,-39.57388008546097,261.3790715208442
3482,325000270000,40.440271492376624,-79.94215146253954,261.38797049542706,79.79309351052005,-157.27846754112193,-39.57903941263936,261.38797049542706
3483,325000365000,40.44027120074845,-79.94215115840491,261.39780829387155,77.53678229162675,-157.3108706393666,-39.58477607194344,261.39780829387155
3484,325000465000,40.4402711858093,-79.94215085332362,261.3739986822894,75.05115117308377,-157.31253054290767,-39.59053060765354,261.3739986822894
3485,325000565000,40.44027119393442,-79.94215055630805,261.3489434157386,72.53805899615848,-157.31162775268464,-39.59613302505071,261.3489434157386
3486,325999665000,40.44027119234633,-79.94215031166706,261.31696565953376,69.77390542134236,-157.3118042071122,-39.600747548146366,261.31696565953376
3487,325999770000,40.44027115917183,-79.94215010405435,261.28401775750035,67.05739122507906,-157.31549025913372,-39.60466363839524,261.28401775750035
3488,325999865000,40.44027113021007,-79.94214992639843,261.24914857220875,64.0934516681716,-157.31870822896428,-39.608014676766985,261.24914857220875
3489,325999965000,40.44027073320362,-79.94215002139426,261.2353062862428,61.25076764906789,-157.3628200129193,-39.60622281522041,261.2353062862428
3490,326000065000,40.44027029472597,-79.94215011232734,261.22827345824487,58.3628005551648,-157.41153970296136,-39.60450758910097,261.22827345824487
3491,326000165000,40.440269881382555,-79.9421501668064,261.21790463452015,55.62276461973266,-157.45746670310177,-39.60347997822825,261.21790463452015
3492,326000265000,40.440269510460745,-79.94215018748794,261.2088293324628,52.902650168847785,-157.4986801963993,-39.60308987299641,261.2088293324628
3493,326000265000,40.440269510460745,-79.94215018748794,261.2088293324628,52.902650168847785,-157.4986801963993,-39.60308987299641,261.2088293324628
3494,326000370000,40.44026914068103,-79.9421501967142,261.198893420955,50.41699205831303,-157.5397667900491,-39.6029158429272,261.198893420955
